Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-28 14:09:21	132	731508	3546639680	182677472	743033344	86299368	3976	-512	-56	20475	770	7905	1365	20475	970	20475	1570
2025-02-28 14:09:21	130	731621	3546869120	182745440	743233536	86423048	3970	-500	-74	20475	765	7915	1360	20475	970	20475	1560
2025-02-28 14:09:21	129	731958	3546363840	182554800	742545024	88347808	3972	-482	-12	20475	770	8150	1375	20475	985	20475	1565
2025-02-28 14:09:22	131	732746	3549744512	182001856	746089728	88204488	3944	-462	-70	20475	775	7640	1445	20475	1055	20475	1590
2025-02-28 14:09:22	130	732859	3551330880	186431728	746437312	89392616	3934	-498	-82	20475	780	7325	1535	20475	1065	20475	1595
2025-02-28 14:09:22	132	733196	3586203392	261240800	757621952	91256608	3908	-866	-506	20475	765	7635	1405	20475	910	20475	1535
2025-02-28 14:09:23	129	733309	3596841280	279742368	761210368	88514608	3838	-900	-576	20475	765	7355	1410	20475	905	20475	1505
2025-02-28 14:09:23	131	733658	3644095488	324349600	781639552	114517928	3740	-918	-1026	20475	750	7265	1335	20475	900	20475	1575
2025-02-28 14:09:23	130	734108	3616544512	299455840	769875264	101352944	3798	-884	-754	20475	740	7875	1310	20475	905	20475	1455
2025-02-28 14:09:24	129	734558	3604699008	290438976	763759040	93587848	3884	-884	-626	20475	745	7490	1370	20475	900	20475	1465
2025-02-28 14:09:24	132	734896	3582809344	266237008	750979584	104356672	3934	-692	-380	20475	740	7305	1395	20475	910	20475	1445
2025-02-28 14:09:24	131	735009	3573622912	248748512	747004928	112613392	3968	-610	-290	20475	745	8975	1440	20475	925	20475	1445
2025-02-28 14:09:25	130	735346	3551029888	180671472	743765760	116787136	3992	-338	-80	20475	750	8960	1585	20475	1030	20475	1505
2025-02-28 14:09:25	129	735459	3547363904	168920608	742836032	116881056	4010	-260	14	20475	750	9190	4120	20475	1045	20475	1520
2025-02-28 14:09:25	131	735577	3542367552	158974608	740176384	115634984	3990	-238	20	20475	755	9175	4835	20475	1075	20475	1525
2025-02-28 14:09:25	128	735920	3545585984	145103344	745699584	119232944	4106	-58	-78	20475	760	9115	1605	20475	1130	20475	1575
2025-02-28 14:09:25	129	736258	3496567488	168599232	691352320	95266728	4054	-636	576	20475	1145	12685	2560	20475	1455	20475	1855
2025-02-28 14:09:26	129	736708	3415996032	142277984	598425664	4250640444	3098	-816	1108	20475	1225	10845	11830	20475	1475	20475	1860
2025-02-28 14:09:26	130	736821	3415363904	139182128	598614848	4256260940	3244	-892	1124	20475	1235	7290	2665	20475	1475	20475	1860
2025-02-28 14:09:26	131	737159	3445372096	138361248	640704960	38115300	3844	-916	1242	20475	1255	6795	2670	20475	1505	20475	1855
2025-02-28 14:09:27	127	737384	3509727744	160971088	704964160	115864360	4584	-366	180	20475	1255	9595	2685	20475	1505	20475	1835
2025-02-28 14:09:27	130	737609	3571422016	165621424	761642048	147866480	4246	-498	396	20475	1070	10500	8640	20475	1475	20475	1720
2025-02-28 14:09:27	131	737946	3585826432	168226816	778407616	125746048	3974	-84	-352	20475	805	10065	8380	20475	970	20475	1620
2025-02-28 14:09:28	131	738408	3564068288	181085712	760854208	83708280	3974	-460	-244	20475	775	13055	1515	20475	950	20475	1515
2025-02-28 14:09:28	129	738521	3557880192	179966176	755535808	79948728	3968	-492	-184	20475	745	11605	5615	20475	940	20475	1480
2025-02-28 14:09:28	130	738971	3548723456	178369840	747267776	76201944	3988	-518	-96	20475	750	10475	9240	20475	960	20475	1500
2025-02-28 14:09:28	126	739196	3547715072	178187360	746332032	75918320	3982	-532	-104	20475	740	10650	9110	20475	970	20475	1475
2025-02-28 14:09:29	131	739308	3547235392	177901728	745948992	75629056	3984	-538	-70	20475	745	10380	1405	20475	975	20475	1475
2025-02-28 14:09:29	131	739421	3547322624	177176832	746134912	76355096	3988	-542	-60	20475	740	10250	1380	20475	975	20475	1475
2025-02-28 14:09:29	126	739646	3547420672	175461568	746615424	76580392	3974	-512	-98	20475	740	9815	1410	20475	975	20475	1485
2025-02-28 14:09:29	132	739759	3547052480	175753360	746239488	75976664	3978	-532	-62	20475	740	9595	1395	20475	980	20475	1485
2025-02-28 14:09:30	131	740209	3553119488	168949360	754116288	73062552	4002	-496	-156	20475	740	9200	1380	20475	985	20475	1515
2025-02-28 14:09:30	130	740670	3553927680	162451344	756929216	66631080	3968	-468	-158	20475	745	10455	1370	20475	1030	20475	1555
2025-02-28 14:09:30	131	740783	3552205760	162225488	755170880	67947968	3974	-482	-152	20475	745	10455	1355	20475	1030	20475	1540
2025-02-28 14:09:30	130	741121	3554354304	159671136	758052096	65316224	3946	-500	-156	20475	755	10260	1350	20475	1070	20475	1560
2025-02-28 14:09:31	131	741458	3552210368	158425856	755927616	68544760	4016	-442	-110	20475	745	10555	1345	20475	1090	20475	1540
2025-02-28 14:09:31	130	741909	3551500736	158631680	755279616	67512712	3972	-468	-122	20475	750	9895	1385	20475	1085	20475	1545
2025-02-28 14:09:32	129	742359	3552938496	159528720	756320896	69528400	3964	-462	-114	20475	755	10200	1400	20475	1085	20475	1540
2025-02-28 14:09:32	125	742815	3553138432	155480016	757075328	72556656	4016	-490	-174	20475	760	9545	1410	20475	1075	20475	1580
2025-02-28 14:09:33	129	743608	3559303488	163936288	760500224	80465400	3994	-392	-174	20475	760	10735	5335	20475	1040	20475	1555
2025-02-28 14:09:33	131	744058	3558423296	162543920	760022208	79752536	3980	-406	-196	20475	765	10100	6170	20475	1035	20475	1535
2025-02-28 14:09:33	131	744171	3558094720	162192448	759821184	79346248	3992	-422	-186	20475	765	10215	6225	20475	1045	20475	1535
2025-02-28 14:09:34	130	744509	3566806208	178968288	762772032	94032920	3972	-384	-188	20475	765	10210	1430	20475	1030	20475	1520
2025-02-28 14:09:34	131	744846	3553896640	176977920	750673280	94310352	4042	-402	-136	20475	755	10025	1440	20475	1050	20475	1480
2025-02-28 14:09:34	129	744959	3550495424	178166096	746992640	94509632	4134	-428	-162	20475	1285	11580	2180	20475	1860	20475	2075
2025-02-28 14:09:35	128	745646	3559116864	229299312	736624448	127443816	3956	-412	26	20475	2055	15755	3515	20475	2540	20475	2125
2025-02-28 14:09:35	131	745758	3562351936	230962000	738315584	133165320	3966	-470	-102	20475	2095	15155	5125	20475	2560	20475	2190
2025-02-28 14:09:35	129	745871	3565659456	232703104	740745280	134786016	3960	-444	-150	20475	2100	11995	3660	20475	2550	20475	2190
2025-02-28 14:09:36	131	746208	3563928256	225468432	742775232	126264456	3984	-454	-294	20475	1305	16850	2755	20475	1590	20475	1240
2025-02-28 14:09:36	127	746321	3563568896	222742656	742908288	128222360	3978	-456	-154	20475	1300	17820	2725	20475	1560	20475	1235
2025-02-28 14:09:36	132	746659	3561621120	223552784	741085504	126220432	3960	-486	-156	20475	2125	14680	4100	20475	2505	20475	2115
2025-02-28 14:09:36	129	746884	3559480192	219505232	740119424	126533952	3984	-434	-142	20475	2165	15345	4720	20475	2540	20475	2150
2025-02-28 14:09:37	126	747565	3556427904	251968224	723025344	145662960	3956	-594	-88	20475	2255	12550	4990	20475	2605	20475	2290
2025-02-28 14:09:37	125	748021	3559870528	260332416	721268864	156660544	4008	-454	-112	20475	1675	12425	9240	20475	1920	20475	1660
2025-02-28 14:09:38	131	748358	3556369728	261219424	716272768	161564720	3982	-576	12	20475	1280	9840	6310	20475	1540	20475	1270
2025-02-28 14:09:38	131	748471	3554716160	276554528	705557120	175061616	3964	-498	74	20475	1285	14010	7335	20475	1525	20475	1280
2025-02-28 14:09:38	132	748809	3553944320	299614272	692139328	187005184	3928	-600	66	20475	2080	15285	5725	20475	2450	20475	2170
2025-02-28 14:09:38	129	748921	3555535488	307965952	689437568	189697616	3910	-620	102	20475	2130	14575	7780	20475	2485	20475	2215
2025-02-28 14:09:39	131	749259	3560573440	290786912	706965056	170940464	3970	-542	-88	20475	2095	15980	7545	20475	2475	20475	2215
2025-02-28 14:09:39	132	749596	3513251520	261100528	663044736	184473392	3778	-520	662	20475	1815	10160	20475	20475	2260	20475	2100
2025-02-28 14:09:39	129	749709	3483528960	235825984	641785344	164246800	3710	-1346	1346	20475	1500	7940	4080	20475	1735	20475	1650
2025-02-28 14:09:39	131	749827	3462449088	223164384	622271040	151001136	4090	-272	798	20475	2140	8820	4950	20475	2490	20475	2355
2025-02-28 14:09:39	131	750058	3442592320	222673296	595770816	147791232	3882	-478	1272	20475	2210	8960	4830	20475	2575	20475	2450
2025-02-28 14:09:40	129	750170	3433139392	225939872	579802496	151474624	3354	-2506	1588	20475	2235	8150	4905	20475	2590	20475	2470
2025-02-28 14:09:40	131	750508	3409249920	273820192	518157856	157959552	2880	-1368	1218	20475	1290	12250	3405	20475	1620	20475	1340
2025-02-28 14:09:41	130	751409	3453366656	205115008	626155968	102355264	3910	-564	1086	20475	835	7615	2655	20475	1180	20475	1325
2025-02-28 14:09:41	131	751746	3552224384	150258512	758975168	51222608	3706	-838	-192	20475	760	11965	1715	20475	1645	20475	1455
2025-02-28 14:09:42	129	751977	3612896640	106386056	822207424	18659626	3792	-564	-1058	20475	900	11985	1390	20475	955	20475	1435
2025-02-28 14:09:42	130	752208	3617514368	95539728	827546880	4292245625	3906	-424	-858	20475	1500	12120	2060	20475	1570	20475	2050
2025-02-28 14:09:42	126	752545	3625968576	115053864	831846016	12129509	3870	-622	-900	20475	965	12525	1425	20475	1195	20475	1525
2025-02-28 14:09:42	129	752658	3621003520	134543152	824243328	34719664	3874	-502	-888	20475	875	14575	2100	20475	920	20475	1410
2025-02-28 14:09:42	131	752771	3610876736	166505024	808544000	58858552	3860	-400	-760	20475	775	16495	5665	20475	920	20475	1400
2025-02-28 14:09:43	129	753108	3515426112	265011152	666537280	175283168	1518	-832	870	20475	1255	13075	3045	20475	1630	20475	1485
2025-02-28 14:09:43	128	753221	3482762496	234940176	644731904	149529616	3374	-860	1948	20475	1205	7600	3215	20475	1625	20475	1445
2025-02-28 14:09:43	131	753446	3465846208	247004016	604925952	196273744	4202	250	942	20475	1205	9085	3015	20475	1665	20475	1460
2025-02-28 14:09:43	131	753559	3458546240	240992368	601225792	183743392	3812	-524	1270	20475	1200	9465	10070	20475	1675	20475	1455
2025-02-28 14:09:43	131	753896	3469984704	228786352	624644864	172600352	3842	-444	962	20475	1195	7180	2875	20475	1670	20475	1430
2025-02-28 14:09:44	131	754583	3488286656	226920784	651487936	162013984	3932	-394	496	20475	1170	7275	2845	20475	1655	20475	1410
2025-02-28 14:09:44	130	754808	3484070976	222004480	649787264	154432160	3924	-704	796	20475	1175	7330	2905	20475	1650	20475	1420
2025-02-28 14:09:44	129	754921	3487314432	222849248	654788608	148992688	3944	-516	576	20475	1175	8345	2920	20475	1640	20475	1415
2025-02-28 14:09:45	130	755258	3500906688	220369216	669174208	161315488	3968	-576	688	20475	1170	7055	2865	20475	1640	20475	1405
2025-02-28 14:09:45	132	755596	3515426496	218795232	690256896	144574608	3982	-330	248	20475	1170	7900	2865	20475	1615	20475	1415
2025-02-28 14:09:45	129	756046	3528236160	226268640	697848704	163844160	4014	-362	210	20475	1180	9440	11320	20475	1600	20475	1365
2025-02-28 14:09:46	129	756496	3530713728	231007760	694484736	182083600	3986	-450	344	20475	1170	7080	4390	20475	1625	20475	1400
2025-02-28 14:09:46	130	756958	3526459456	235342464	687204480	186201936	4036	-764	262	20475	1195	8335	5345	20475	1620	20475	1375
2025-02-28 14:09:47	126	757183	3521378368	275842208	647879296	242147360	3288	-912	2096	20475	1300	8780	3000	20475	1625	20475	1575
2025-02-28 14:09:47	131	757296	3509690752	272141952	642779456	221416896	4146	812	446	20475	1270	11735	3080	20475	1625	20475	1290
2025-02-28 14:09:47	129	757746	3561767808	251209024	722053440	175678080	3668	-530	252	20475	1455	12010	4195	20475	2920	20475	2245
2025-02-28 14:09:47	127	757971	3663202688	357186304	746933696	261329552	4118	-412	-402	20475	1080	11170	9915	20475	905	20475	1500
2025-02-28 14:09:48	131	758083	3674343488	350890144	753862464	276234368	3820	272	-876	20475	1125	11035	2570	20475	1160	20475	1550
2025-02-28 14:09:48	130	758196	3678013056	337663616	766407744	266235952	3776	-160	-964	20475	1135	7665	10685	20475	1280	20475	1565
2025-02-28 14:09:48	127	758309	3688820928	346968032	765642112	280898016	3866	310	-932	20475	1140	8905	3965	20475	1330	20475	1555
2025-02-28 14:09:48	132	758534	3695714240	351678240	764230784	293396064	3902	214	-874	20475	1150	8960	2855	20475	1405	20475	1570
2025-02-28 14:09:48	129	758646	3698706240	352749728	766423936	292483168	3968	288	-818	20475	1150	9870	2665	20475	1425	20475	1570
2025-02-28 14:09:48	129	758984	3687805760	233160864	844599488	128662952	3708	-512	-1456	20475	1160	11455	3595	20475	955	20475	1510
2025-02-28 14:09:49	131	759445	3677446528	210830016	847121152	97551136	3806	-412	-1302	20475	1150	11815	3600	20475	905	20475	1480
2025-02-28 14:09:49	130	759896	3689434112	305326752	811257856	186755088	3856	24	-1122	20475	1140	9140	3460	20475	945	20475	1450
2025-02-28 14:09:49	127	760008	3694821632	337750816	791275648	229225152	3626	-192	-1288	20475	1135	10385	4295	20475	965	20475	1450
2025-02-28 14:09:50	130	760233	3692905920	373069184	755656832	283259520	3896	-96	-906	20475	1130	13275	4630	20475	1060	20475	1435
2025-02-28 14:09:50	130	760346	3697225216	393635712	735921344	314780736	3892	-34	-880	20475	1130	11620	3015	20475	1140	20475	1425
2025-02-28 14:09:50	131	760684	3659263616	361108992	727290304	299067232	4114	-260	-226	20475	845	9905	3065	20475	1110	20475	1735
2025-02-28 14:09:51	129	761134	3648964864	325391040	757200704	237403248	3940	-188	-690	20475	755	7190	1960	20475	1030	20475	2025
2025-02-28 14:09:51	129	761590	3645930112	315579328	763262208	222492144	3950	-220	-732	20475	745	7705	1740	20475	995	20475	1845
2025-02-28 14:09:51	129	761708	3643680512	307368512	764579136	222891616	3962	-144	-682	20475	745	7460	1700	20475	995	20475	1820
2025-02-28 14:09:51	124	762046	3634087104	225526208	802404096	146405424	3880	-474	-874	20475	910	8140	1485	20475	960	20475	1705
2025-02-28 14:09:52	132	762383	3641147520	199601552	821023232	107291184	3868	-330	-936	20475	1150	9510	1380	20475	930	20475	1595
2025-02-28 14:09:52	131	762608	3639035840	182431344	825856000	85710112	3884	-296	-970	20475	1295	9140	1430	20475	920	20475	1550
2025-02-28 14:09:53	128	763284	3666747200	217825552	838682304	86111120	3784	-428	-1218	20475	1445	11420	2840	20475	940	20475	1525
2025-02-28 14:09:53	129	763396	3669015360	231313248	838195712	70836560	3754	-614	-1234	20475	1455	10970	1920	20475	1230	20475	1830
2025-02-28 14:09:53	131	763621	3674727808	272043040	832134016	41952548	3626	-1032	-1336	20475	1320	8730	1920	20475	920	20475	1520
2025-02-28 14:09:53	131	763734	3666874816	279330624	824173184	33531566	3644	-1092	-1262	20475	1330	8510	2780	20475	920	20475	1505
2025-02-28 14:09:53	131	763852	3653677888	286071744	811389696	38330116	3704	-1136	-1160	20475	1355	8100	1640	20475	925	20475	1505
2025-02-28 14:09:54	131	764083	3651502592	320902400	793055616	83361072	3800	-838	-1060	20475	1150	11505	3260	20475	905	20475	1465
2025-02-28 14:09:54	131	764533	3646369920	304655776	784732736	153663856	3890	-538	-902	20475	845	10005	3525	20475	915	20475	1195
2025-02-28 14:09:54	129	764758	3643570816	297048256	778743360	184161088	3914	-336	-768	20475	835	7505	1480	20475	955	20475	1590
2025-02-28 14:09:54	131	764983	3641454336	288876288	776659072	197948384	3936	-242	-746	20475	825	7890	1475	20475	970	20475	1540
2025-02-28 14:09:55	130	765096	3641153600	291431584	774402816	202007712	3906	-276	-770	20475	825	7655	1480	20475	960	20475	1540
2025-02-28 14:09:55	129	765434	3625919872	292392128	756566336	217718800	3962	-196	-552	20475	820	7155	1550	20475	960	20475	1570
2025-02-28 14:09:55	132	765771	3599388992	281296384	745193664	186121584	4028	-246	-420	20475	1390	10490	2975	20475	2205	20475	2005
2025-02-28 14:09:55	129	765884	3602886144	286084864	745225472	191650304	3894	-324	-352	20475	1755	10125	3230	20475	2245	20475	1935
2025-02-28 14:09:56	131	766683	3571744384	212149664	758675200	96254048	4042	-182	-434	20475	2015	13395	5220	20475	2455	20475	2030
2025-02-28 14:09:56	124	766796	3571796800	198112720	762697792	94759760	4052	314	-102	20475	2030	13960	3700	20475	2480	20475	2070
2025-02-28 14:09:57	128	767021	3569488768	122327832	780814592	44237528	3932	-798	-416	20475	2010	8385	4090	20475	2555	20475	2260
2025-02-28 14:09:57	131	767133	3572751744	120978728	784005888	44890868	3958	-660	-282	20475	1980	7515	4140	20475	2600	20475	2295
2025-02-28 14:09:57	129	767246	3575561472	121031584	786873600	39348928	4040	-482	-662	20475	1985	7010	4075	20475	2635	20475	2305
2025-02-28 14:09:57	131	767471	3583146304	128395832	792096960	48159600	3968	-290	-528	20475	2005	7685	4070	20475	2650	20475	2340
2025-02-28 14:09:57	131	767921	3581317312	177091024	780071680	61176508	3854	-498	-174	20475	2080	12695	4120	20475	2695	20475	2395
2025-02-28 14:09:58	130	768371	3587922816	243093376	761409600	118999000	4180	-190	-448	20475	760	8845	1675	20475	1280	20475	1730
2025-02-28 14:09:58	130	768484	3646254592	294177440	786772800	162885392	3950	-238	-684	20475	750	8510	1575	20475	945	20475	1755
2025-02-28 14:09:58	130	768833	3668500160	272258080	816955904	137510608	3790	-410	-1232	20475	770	10070	1610	20475	890	20475	1600
2025-02-28 14:09:59	125	769058	3665839808	257654064	820472128	132477696	3806	-360	-1158	20475	770	10025	1590	20475	880	20475	1545
2025-02-28 14:09:59	129	769283	3655530240	244438240	817782528	124553232	3862	-380	-1052	20475	775	9045	1570	20475	880	20475	1555
2025-02-28 14:09:59	127	769508	3647024256	247828112	810405568	122087416	3870	-408	-948	20475	775	9490	1585	20475	885	20475	1575
2025-02-28 14:10:00	131	770071	3645951936	254547184	807802496	119798368	3838	-486	-992	20475	780	8315	1525	20475	885	20475	1575
2025-02-28 14:10:00	129	770184	3644824896	253755072	806953280	121083720	3870	-464	-980	20475	780	8205	1525	20285	890	20475	1560
2025-02-28 14:10:00	128	770521	3643684480	256647184	804696640	123846032	3856	-462	-950	20475	780	7705	1515	20475	885	20475	1550
2025-02-28 14:10:00	129	770634	3643391616	257414576	804030080	125036304	3862	-470	-942	20475	780	7805	1550	20475	890	20475	1535
2025-02-28 14:11:21	Data receival has resumed.
2025-02-28 14:11:21	129	771090	3644322880	261120672	803583936	125068728	3852	-486	-954	20475	780	7505	1505	20385	890	20475	1525
2025-02-28 14:11:21	126	851323	3611455680	529056928	456750144	444074048	3814	-1118	618	20475	840	8255	1940	20475	1290	20475	1555
2025-02-28 14:11:22	128	851548	3612572544	529524992	457124640	444847424	3828	-1116	624	20475	840	8315	1940	20475	1295	20475	1550
2025-02-28 14:11:22	126	851660	3612986304	529465888	457215008	445459008	3848	-1092	614	20475	840	8275	1940	20475	1285	20475	1545
2025-02-28 14:11:22	124	851773	3615001408	530041152	458590720	446440672	3930	-1082	584	20475	840	8385	1950	20475	1310	20475	1555
2025-02-28 14:11:22	126	852336	3742747264	655799424	469602432	444258048	3244	-774	-314	20475	1265	9870	3815	20475	1750	20475	1795
2025-02-28 14:11:23	128	852673	3754536960	665916864	463008128	450583040	3580	-934	-598	20475	1830	10045	3220	20475	2435	20475	2440
2025-02-28 14:11:23	131	852786	3745282624	657731584	462971936	451447456	3630	-978	-598	20475	1875	9880	3280	20475	2475	20475	2480
2025-02-28 14:11:23	127	852898	3738554368	651890560	461352448	453330944	4022	-1190	-444	20475	1895	10105	3230	20475	2495	20475	2500
2025-02-28 14:11:23	126	853236	3746141632	655470656	462976416	455755360	3868	-984	-358	20475	1945	9605	3265	20475	2535	20475	2540
2025-02-28 14:11:24	126	853461	3744826368	656280576	457128640	458896288	3854	-1080	-476	20475	1970	9550	3285	20475	2555	20475	2555
2025-02-28 14:11:24	128	853574	3743295296	656522816	457568928	456265248	3856	-908	-382	20475	1980	9805	3295	20475	2565	20475	2565
2025-02-28 14:11:24	129	853686	3744717056	654133440	457739552	461216096	3726	-1018	-442	20475	1995	9680	3290	20475	2580	20475	2580
2025-02-28 14:11:24	127	854024	3734119680	636573824	471448576	459207424	3852	-1102	-160	20475	2010	9705	3320	20475	2585	20475	2575
2025-02-28 14:11:25	129	854485	3697051008	616301632	422052864	487289952	4592	-1340	310	20475	1845	8325	3365	20475	2595	20475	2530
2025-02-28 14:11:25	129	854598	3697915968	614383936	418409024	493869888	3628	-1130	278	20475	1795	7345	3450	20475	2595	20475	2590
2025-02-28 14:11:25	128	854936	3687632896	606910592	415293088	493201536	3820	-1138	268	20475	880	7375	2125	20475	1310	20475	1630
2025-02-28 14:11:25	124	855048	3677408512	597037632	419365792	489092480	3808	-1134	356	20475	880	7935	2045	20475	1305	20475	1610
2025-02-28 14:11:25	126	855161	3637788544	556029760	427790336	478386944	3876	-1118	496	20475	870	8280	1990	20475	1305	20475	1545
2025-02-28 14:11:26	128	855386	3608106432	534037088	429788288	459587008	3784	-1184	746	20475	865	8015	1935	20475	1310	20475	1565
2025-02-28 14:11:26	130	855724	3604052736	532831552	426005664	458430560	3760	-1206	758	20475	865	8945	1935	20475	1310	20475	1560
2025-02-28 14:11:26	128	856174	3608875392	533302240	427035936	464132064	3766	-1180	762	20475	855	8585	1920	20475	1310	20475	1515
2025-02-28 14:11:26	128	856286	3608389184	534115776	425814528	463599232	3748	-1184	790	20475	855	8460	1910	20475	1315	20475	1510
